Temps,Voie A,Voie B,Voie C
(ns),(mV),(mV),(mV)

9570000,0,3,1
9571000,0,1,0
9572000,0,1,1
9573000,0,0,0
9574000,0,0,0
9575000,0,1,1
9576000,0,0,0
9577000,0,0,0
9578000,0,0,0
9579000,1,1,0
9580000,1,0,0
9581000,0,0,0
9582000,0,0,0
9583000,0,0,3
9584000,0,0,0
9585000,0,1,0
9586000,0,0,0
9587000,0,0,0
9588000,0,0,0
9589000,3,0,1
9590000,0,0,1
9591000,0,1,0
9592000,0,-1,0
9593000,0,0,1
9594000,0,0,0
9595000,0,0,1
9596000,0,1,1
9597000,0,0,1
9598000,-1,1,0
9599000,0,0,0
9600000,0,0,0
9601000,0,1,0
9602000,0,0,0
9603000,0,1,1
9604000,0,0,0
9605000,0,0,0
9606000,0,-1,0
9607000,0,0,0
9608000,0,1,0
9609000,1,0,0
9610000,0,0,0
9611000,0,1,0
9612000,0,0,1
9613000,0,0,0
9614000,0,1,0
9615000,0,0,0
9616000,0,0,0
9617000,0,0,0
9618000,0,1,0
9619000,1,0,1
9620000,0,0,0
9621000,0,0,0
9622000,0,1,0
9623000,0,0,1
9624000,0,0,0
9625000,0,0,0
9626000,0,0,0
9627000,1,0,0
9628000,0,0,-1
9629000,0,1,0
9630000,0,0,0
9631000,0,1,-1
9632000,0,0,0
9633000,0,1,0
9634000,0,1,0
9635000,1,1,1
9636000,0,0,0
9637000,0,0,0
9638000,0,1,0
9639000,0,0,0
9640000,0,0,0
9641000,-1,0,0
9642000,0,1,0
9643000,0,0,0
9644000,0,1,0
9645000,0,1,0
9646000,0,0,0
9647000,0,0,1
9648000,0,0,1
9649000,0,1,0
9650000,0,0,0
9651000,0,0,1
9652000,0,0,0
9653000,0,1,1
9654000,0,1,0
9655000,0,0,0
9656000,0,1,1
9657000,0,0,0
9658000,0,0,1
9659000,0,0,0
9660000,0,0,0
9661000,0,1,1
9662000,0,0,0
9663000,0,1,0
9664000,0,0,0
9665000,1,0,0
9666000,0,1,0
9667000,0,0,1
9668000,0,0,0
9669000,0,-1,1
9670000,-1,0,0
9671000,0,1,0
9672000,0,0,1
9673000,0,0,1
9674000,0,1,0
9675000,0,0,0
9676000,0,0,0
9677000,1,0,0
9678000,1,1,0
9679000,0,1,0
9680000,0,0,1
9681000,0,0,1
9682000,0,0,0
9683000,0,-1,0
9684000,0,0,0
9685000,0,0,0
9686000,0,0,0
9687000,0,1,0
9688000,0,0,0
9689000,0,1,1
9690000,0,0,0
9691000,0,0,1
9692000,0,0,1
9693000,0,0,0
9694000,0,1,0
9695000,0,0,1
9696000,0,1,0
9697000,0,0,0
9698000,0,0,0
9699000,0,0,0
9700000,0,0,0
9701000,1,0,0
9702000,0,0,0
9703000,0,0,1
9704000,0,0,1
9705000,0,1,0
9706000,1,0,1
9707000,0,0,0
9708000,0,0,1
9709000,0,0,0
9710000,0,0,0
9711000,0,0,0
9712000,1,3,1
9713000,0,0,0
9714000,0,0,-1
9715000,1,0,0
9716000,0,0,0
9717000,0,0,0
9718000,0,0,1
9719000,0,1,1
9720000,0,0,0
9721000,0,0,0
9722000,0,1,0
9723000,0,0,1
9724000,0,1,0
9725000,0,1,1
9726000,0,0,0
9727000,0,0,0
9728000,0,1,1
9729000,0,0,0
9730000,0,0,0
9731000,0,-1,0
9732000,0,0,0
9733000,0,0,0
9734000,0,3,1
9735000,0,0,0
9736000,0,0,0
9737000,0,-1,0
9738000,0,0,0
9739000,0,0,0
9740000,0,0,0
9741000,0,0,0
9742000,0,0,0
9743000,0,0,0
9744000,0,0,0
9745000,-1,0,0
9746000,0,0,0
9747000,0,0,1
9748000,0,0,0
9749000,0,1,0
9750000,1,0,3
9751000,0,0,0
9752000,0,0,3
9753000,0,0,0
9754000,0,0,0
9755000,0,0,0
9756000,0,0,0
9757000,0,0,1
9758000,0,0,0
9759000,0,0,0
9760000,0,1,0
9761000,-1,0,0
9762000,1,0,1
9763000,0,3,0
9764000,0,0,3
9765000,-1,1,0
9766000,0,0,3
9767000,0,0,0
9768000,0,0,1
9769000,0,1,1
9770000,0,0,1
9771000,0,0,0
9772000,0,0,1
9773000,0,1,0
9774000,0,0,0
9775000,0,0,0
9776000,1,0,1
9777000,0,0,1
9778000,0,0,0
9779000,0,1,0
9780000,0,0,1
9781000,0,0,0
9782000,0,0,0
9783000,0,0,0
9784000,0,1,0
9785000,0,0,0
9786000,0,1,0
9787000,1,1,0
9788000,0,1,1
9789000,0,1,0
9790000,0,0,0
9791000,0,0,3
9792000,0,1,-1
9793000,0,0,0
9794000,0,0,0
9795000,0,0,0
9796000,0,0,0
9797000,0,0,0
9798000,0,0,0
9799000,0,0,1
9800000,0,0,1
9801000,0,0,0
9802000,0,-1,0
9803000,0,1,0
9804000,0,0,0
9805000,0,0,0
9806000,0,0,0
9807000,-1,1,0
9808000,-1,1,3
9809000,0,0,0
9810000,-1,0,1
9811000,0,0,1
9812000,0,0,0
9813000,1,1,0
9814000,0,0,0
9815000,0,0,1
9816000,1,-1,1
9817000,0,0,0
9818000,1,1,0
9819000,0,1,0
9820000,0,0,0
9821000,1,1,0
9822000,0,0,0
9823000,0,0,0
9824000,0,0,0
9825000,0,0,1
9826000,0,0,0
9827000,0,3,1
9828000,0,1,0
9829000,0,0,0
9830000,0,0,0
9831000,0,1,0
9832000,0,0,0
9833000,0,0,0
9834000,1,0,1
9835000,0,1,0
9836000,0,1,0
9837000,0,0,1
9838000,3,0,0
9839000,0,1,0
9840000,0,1,0
9841000,0,0,0
9842000,0,0,0
9843000,0,0,1
9844000,0,0,0
9845000,0,0,0
9846000,0,0,1
9847000,0,0,3
9848000,0,0,0
9849000,0,0,0
9850000,0,0,0
9851000,0,0,0
9852000,0,0,0
9853000,0,1,0
9854000,1,1,0
9855000,1,0,0
9856000,0,0,0
9857000,0,1,1
9858000,0,1,1
9859000,0,0,0
9860000,1,1,0
9861000,0,0,1
9862000,0,0,0
9863000,0,0,1
9864000,0,0,0
9865000,0,0,0
9866000,0,0,1
9867000,-1,0,3
9868000,0,0,0
9869000,0,0,0
9870000,0,3,1
9871000,0,0,0
9872000,0,1,0
9873000,0,0,0
9874000,0,0,3
9875000,-1,0,0
9876000,0,1,1
9877000,0,1,3
9878000,0,0,1
9879000,0,0,0
9880000,0,0,0
9881000,0,0,1
9882000,0,1,1
9883000,1,0,0
9884000,0,0,0
9885000,0,0,0
9886000,0,0,3
9887000,0,0,0
9888000,0,0,1
9889000,0,1,0
9890000,0,0,0
9891000,1,0,0
9892000,0,1,1
9893000,0,0,0
9894000,0,0,1
9895000,0,0,0
9896000,1,0,0
9897000,0,1,0
9898000,0,1,0
9899000,0,1,0
9900000,1,0,1
9901000,0,0,-1
9902000,0,0,1
9903000,0,0,1
9904000,0,1,0
9905000,1,0,0
9906000,0,0,0
9907000,0,0,0
9908000,0,0,0
9909000,0,1,0
9910000,0,1,1
9911000,0,1,0
9912000,0,1,0
9913000,0,0,0
9914000,0,1,0
9915000,1,1,1
9916000,0,1,1
9917000,1,0,0
9918000,0,0,0
9919000,0,0,0
9920000,1,0,0
9921000,1,0,0
9922000,0,0,0
9923000,0,0,-1
9924000,0,1,0
9925000,0,1,0
9926000,0,0,1
9927000,0,0,0
9928000,0,0,0
9929000,0,1,1
9930000,0,0,0
9931000,0,1,0
9932000,0,1,0
9933000,0,0,1
9934000,-1,0,1
9935000,0,1,0
9936000,0,1,0
9937000,0,0,0
9938000,0,0,0
9939000,0,0,1
9940000,0,0,0
9941000,0,0,0
9942000,3,0,1
9943000,1,0,0
9944000,0,1,0
9945000,0,0,1
9946000,1,0,1
9947000,1,1,0
9948000,1,0,0
9949000,0,0,1
9950000,0,0,0
9951000,0,0,0
9952000,0,0,-1
9953000,0,1,0
9954000,0,0,0
9955000,0,1,0
9956000,0,0,1
9957000,1,0,0
9958000,0,0,0
9959000,0,0,0
9960000,0,1,0
9961000,0,1,0
9962000,0,0,0
9963000,0,0,0
9964000,0,0,1
9965000,1,0,1
9966000,0,0,0
9967000,0,1,0
9968000,0,0,1
9969000,0,1,1
9970000,0,0,1
9971000,0,0,0
9972000,0,0,1
9973000,0,0,0
9974000,0,0,1
9975000,0,0,1
9976000,0,0,1
9977000,0,0,0
9978000,0,-1,0
9979000,0,0,0
9980000,0,1,0
9981000,0,0,1
9982000,1,0,0
9983000,0,0,0
9984000,0,0,0
9985000,0,0,1
9986000,0,1,0
9987000,0,0,0
9988000,0,0,0
9989000,0,1,1
9990000,0,0,0
9991000,1,1,0
9992000,0,0,0
9993000,0,1,0
9994000,0,-1,0
9995000,-1,0,0
9996000,0,0,0
9997000,0,0,0
9998000,0,0,0
9999000,0,0,0
10000000,0,1,0
10001000,0,0,0
10002000,0,1,1
10003000,0,0,1
10004000,0,1,0
10005000,0,0,1
10006000,0,1,0
10007000,0,0,0
10008000,-1,1,1
10009000,0,-1,0
10010000,0,0,0
10011000,0,0,1
10012000,1,0,0
10013000,0,1,0
10014000,-1,0,0
10015000,0,0,0
10016000,0,1,0
10017000,0,0,0
10018000,0,1,0
10019000,1,0,0
10020000,1,0,0
10021000,-1,0,1
10022000,0,0,0
10023000,0,0,0
10024000,1,0,0
10025000,0,0,1
10026000,0,0,0
10027000,1,0,1
10028000,0,0,0
10029000,0,0,0
10030000,0,0,0
10031000,0,1,0
10032000,0,0,1
10033000,1,0,0
10034000,0,0,0
10035000,0,1,0
10036000,0,1,0
10037000,0,1,0
10038000,0,0,1
10039000,0,1,0
10040000,0,1,0
10041000,0,1,1
10042000,0,0,1
10043000,0,1,0
10044000,0,0,1
10045000,0,0,1
10046000,0,1,0
10047000,0,0,0
10048000,0,0,0
10049000,0,1,1
10050000,0,0,0
10051000,0,0,0
10052000,0,1,1
10053000,0,0,0
10054000,1,0,1
10055000,1,0,0
10056000,0,0,0
10057000,0,1,0
10058000,0,0,1
10059000,0,0,0
10060000,1,0,0
10061000,-1,0,0
10062000,0,0,1
10063000,0,1,0
10064000,-1,0,0
10065000,0,0,0
10066000,0,0,0
10067000,0,1,1
10068000,0,1,0
10069000,0,1,0
10070000,0,1,1
10071000,0,1,0
10072000,0,1,0
10073000,0,0,1
10074000,0,1,0
10075000,0,0,0
10076000,0,0,1
10077000,0,0,0
10078000,0,0,1
10079000,0,0,0
10080000,0,0,0
10081000,0,0,0
10082000,0,0,1
10083000,0,0,-1
10084000,0,0,1
10085000,0,0,1
10086000,0,0,0
10087000,0,0,1
10088000,0,0,1
10089000,0,1,0
10090000,0,0,0
10091000,0,0,0
10092000,0,0,1
10093000,0,0,0
10094000,0,1,0
10095000,0,1,0
10096000,0,1,0
10097000,0,1,0
10098000,0,0,0
10099000,0,1,0
10100000,0,0,0
10101000,0,0,0
10102000,0,1,0
10103000,1,0,1
10104000,0,1,1
10105000,0,0,1
10106000,0,1,0
10107000,0,1,0
10108000,1,1,0
10109000,-3,0,0
10110000,0,0,0
10111000,-1,0,0
10112000,0,0,0
10113000,0,0,0
10114000,0,0,0
10115000,-1,0,1
10116000,0,0,1
10117000,0,1,1
10118000,0,0,1
10119000,0,1,0
10120000,0,0,1
10121000,1,0,0
10122000,0,0,0
10123000,1,1,-1
10124000,0,0,0
10125000,0,0,-1
10126000,0,0,0
10127000,0,0,0
10128000,0,1,0
10129000,0,0,0
10130000,0,0,0
10131000,0,0,0
10132000,0,1,1
10133000,1,0,0
10134000,0,0,1
10135000,0,0,0
10136000,0,0,0
10137000,1,0,1
10138000,0,0,1
10139000,0,0,1
10140000,0,0,1
10141000,0,0,1
10142000,0,0,3
10143000,0,1,1
10144000,0,0,0
10145000,0,1,0
10146000,0,0,1
10147000,0,1,0
10148000,0,0,0
10149000,0,0,1
10150000,1,0,1
10151000,-1,1,0
10152000,0,1,1
10153000,0,1,0
10154000,0,1,3
10155000,0,1,0
10156000,0,0,1
10157000,0,1,0
10158000,0,0,0
10159000,0,0,0
10160000,0,0,1
10161000,0,0,0
10162000,0,0,0
10163000,0,0,0
10164000,0,1,0
10165000,0,0,1
10166000,0,0,0
10167000,0,0,0
10168000,0,0,1
10169000,0,1,1
10170000,0,0,1
10171000,0,0,0
10172000,1,1,0
10173000,0,0,0
10174000,0,0,0
10175000,0,0,0
10176000,0,1,0
10177000,0,0,0
10178000,0,0,0
10179000,1,0,0
10180000,0,0,1
10181000,0,0,1
10182000,0,1,0
10183000,1,0,0
10184000,0,0,1
10185000,0,1,1
10186000,0,0,0
10187000,1,1,1
10188000,0,0,0
10189000,0,0,0
10190000,0,1,1
10191000,0,0,3
10192000,0,0,0
10193000,0,1,1
10194000,0,0,1
10195000,0,1,0
10196000,0,1,0
10197000,0,1,1
10198000,0,1,0
10199000,0,0,0
10200000,1,0,1
10201000,0,0,0
10202000,0,0,0
10203000,0,1,1
10204000,0,0,1
10205000,0,1,0
10206000,1,0,1
10207000,0,0,1
10208000,0,0,3
10209000,0,0,0
10210000,1,0,0
10211000,0,0,0
10212000,0,0,0
10213000,0,1,0
10214000,1,0,0
10215000,0,1,1
10216000,0,0,0
10217000,0,0,0
10218000,0,1,0
10219000,0,0,0
10220000,0,0,0
10221000,0,0,1
10222000,0,0,-1
10223000,0,0,0
10224000,0,0,0
10225000,0,0,-1
10226000,0,1,1
10227000,0,0,0
10228000,0,0,0
10229000,1,0,0
10230000,0,1,0
10231000,0,1,0
10232000,0,1,1
10233000,0,0,0
10234000,1,0,3
10235000,0,0,1
10236000,0,1,0
10237000,0,1,0
10238000,0,0,0
10239000,0,0,1
10240000,1,0,0
10241000,0,0,0
10242000,0,0,0
10243000,0,0,1
10244000,1,1,0
10245000,1,0,0
10246000,1,1,0
10247000,0,0,0
10248000,-1,0,0
10249000,0,1,1
10250000,0,0,0
10251000,0,1,0
10252000,0,0,1
10253000,0,0,0
10254000,1,0,0
10255000,0,0,0
10256000,0,0,0
10257000,0,1,0
10258000,0,0,0
10259000,0,0,1
10260000,0,0,1
10261000,0,0,0
10262000,0,0,0
10263000,-1,0,1
10264000,-1,0,1
10265000,0,0,0
10266000,0,0,1
10267000,0,0,0
10268000,0,0,1
10269000,0,0,0
10270000,0,0,0
10271000,1,1,0
10272000,0,1,0
10273000,0,1,0
10274000,0,1,0
10275000,0,1,0
10276000,1,0,0
10277000,0,1,1
10278000,0,0,1
10279000,0,1,0
10280000,0,0,0
10281000,0,1,1
10282000,0,0,0
10283000,0,0,0
10284000,0,1,1
10285000,0,1,0
10286000,1,0,0
10287000,0,1,0
10288000,0,0,1
10289000,0,0,0
10290000,0,0,0
10291000,-1,0,1
10292000,0,0,0
10293000,0,0,0
10294000,0,0,0
10295000,0,0,0
10296000,0,1,1
10297000,0,1,0
10298000,0,0,0
10299000,0,1,1
10300000,1,1,0
10301000,0,0,0
10302000,0,0,1
10303000,0,0,0
10304000,0,1,0
10305000,0,1,0
10306000,1,1,0
10307000,-1,1,0
10308000,0,0,0
10309000,0,0,0
10310000,0,0,0
10311000,0,1,0
10312000,0,3,0
10313000,0,0,0
10314000,0,1,0
10315000,0,0,0
10316000,0,1,0
10317000,0,1,0
10318000,0,1,0
10319000,0,0,0
10320000,0,0,0
10321000,0,1,0
10322000,0,0,0
10323000,0,0,0
10324000,0,0,0
10325000,0,1,0
10326000,0,0,0
10327000,0,0,1
10328000,0,0,3
10329000,0,1,1
10330000,0,0,0
10331000,0,0,1
10332000,0,1,0
10333000,0,0,0
10334000,0,1,0
10335000,0,1,1
10336000,0,0,1
10337000,0,0,0
10338000,0,-1,0
10339000,0,-1,0
10340000,0,1,0
10341000,0,1,0
10342000,1,-1,0
10343000,0,1,1
10344000,0,0,1
10345000,0,0,0
10346000,0,-1,0
10347000,0,0,0
10348000,0,0,0
10349000,0,0,0
10350000,0,1,0
10351000,0,0,1
10352000,1,0,0
10353000,0,0,0
10354000,0,0,0
10355000,0,1,0
10356000,0,0,0
10357000,0,0,1
10358000,0,1,0
10359000,0,0,3
10360000,-1,0,0
10361000,-1,0,0
10362000,-1,1,1
10363000,0,0,0
10364000,0,0,0
10365000,1,0,0
10366000,0,0,1
10367000,-1,1,1
10368000,0,0,0
10369000,0,1,0
10370000,0,0,1
10371000,0,0,0
10372000,0,0,0
10373000,0,-1,0
10374000,0,0,1
10375000,0,0,0
10376000,0,0,0
10377000,-1,0,0
10378000,0,0,0
10379000,0,1,0
10380000,0,-1,0
10381000,0,0,0
10382000,0,0,1
10383000,0,1,1
10384000,0,1,0
10385000,0,0,-1
10386000,0,1,1
10387000,0,0,0
10388000,0,0,1
10389000,0,0,0
10390000,0,0,0
10391000,0,0,0
10392000,0,1,0
10393000,1,0,1
10394000,0,0,0
10395000,0,0,0
10396000,0,0,0
10397000,0,1,0
10398000,0,0,1
10399000,0,0,1
10400000,0,0,0
10401000,0,0,0
10402000,0,0,1
10403000,0,0,0
10404000,0,1,0
10405000,1,0,1
10406000,0,1,0
10407000,0,0,1
10408000,0,0,0
10409000,0,0,0
10410000,0,0,0
10411000,-3,0,0
10412000,0,0,0
10413000,0,0,0
10414000,1,0,0
10415000,0,1,1
10416000,0,1,0
10417000,0,0,1
10418000,0,0,0
10419000,0,0,1
10420000,0,0,0
10421000,0,0,0
10422000,0,1,1
10423000,0,0,0
10424000,0,0,0
10425000,0,1,0
10426000,0,0,0
10427000,0,0,0
10428000,0,0,0
10429000,0,0,0
10430000,1,0,0
10431000,0,-1,0
10432000,0,1,0
10433000,0,0,0
10434000,0,0,0
10435000,0,0,1
10436000,1,0,0
10437000,1,1,0
10438000,0,0,1
10439000,1,0,1
10440000,0,0,0
10441000,0,0,0
10442000,-1,1,0
10443000,1,0,0
10444000,0,0,1
10445000,0,0,1
10446000,0,0,0
10447000,0,0,1
10448000,0,1,0
10449000,-1,1,1
10450000,0,1,1
10451000,0,0,0
10452000,0,0,0
10453000,0,0,1
10454000,0,0,1
10455000,0,0,0
10456000,0,-1,0
10457000,0,1,1
10458000,0,0,1
10459000,0,1,1
10460000,0,0,1
10461000,0,0,0
10462000,0,0,1
10463000,0,0,0
10464000,0,0,0
10465000,0,0,1
10466000,0,0,0
10467000,0,0,0
10468000,0,1,0
10469000,0,0,0
10470000,0,0,0
10471000,0,0,1
10472000,0,0,0
10473000,0,0,0
10474000,0,0,0
10475000,0,0,0
10476000,0,1,0
10477000,0,0,1
10478000,-1,1,0
10479000,0,0,0
10480000,0,0,0
10481000,0,0,0
10482000,0,0,0
10483000,0,1,0
10484000,0,0,1
10485000,0,1,0
10486000,-1,1,0
10487000,0,0,0
10488000,0,0,0
10489000,-1,0,1
10490000,0,0,0
10491000,0,0,1
10492000,-1,0,0
10493000,0,0,1
10494000,0,0,0
10495000,0,0,1
10496000,0,1,0
10497000,0,0,0
10498000,0,0,0
10499000,1,-1,0
10500000,0,0,0
10501000,0,0,1
10502000,0,0,0
10503000,0,0,0
10504000,0,1,1
10505000,-1,0,0
10506000,-1,0,0
10507000,0,0,0
10508000,0,0,0
10509000,-1,0,0
10510000,0,0,0
10511000,0,1,0
10512000,0,0,0
10513000,0,1,1
10514000,0,0,0
10515000,0,0,0
10516000,0,0,1
10517000,0,1,3
10518000,-1,1,0
10519000,0,1,0
10520000,0,1,1
10521000,0,1,1
10522000,0,1,0
10523000,0,0,0
10524000,0,1,1
10525000,0,0,1
10526000,0,1,1
10527000,1,0,1
10528000,0,1,1
10529000,0,1,3
10530000,0,1,0
10531000,0,0,0
10532000,0,0,0
10533000,0,0,0
10534000,0,1,0
10535000,0,0,1
10536000,0,0,0
10537000,0,-1,1
10538000,0,0,0
10539000,0,0,1
10540000,0,1,0
10541000,0,0,1
10542000,0,0,0
10543000,-1,0,1
10544000,0,1,1
10545000,0,0,1
10546000,0,0,0
10547000,0,0,0
10548000,0,0,0
10549000,0,0,0
10550000,0,0,0
10551000,0,0,0
10552000,0,1,0
10553000,0,0,1
10554000,0,0,0
10555000,0,0,0
10556000,0,0,0
10557000,0,0,0
10558000,0,1,1
10559000,0,0,0
10560000,0,0,0
10561000,0,1,0
10562000,0,1,0
10563000,0,0,0
10564000,0,0,0
10565000,0,1,0
10566000,0,0,0
10567000,0,1,0
10568000,0,1,0
10569000,0,1,0
10570000,0,0,0
10571000,0,0,1
10572000,1,1,0
10573000,0,0,1
10574000,1,1,1
10575000,0,0,0
10576000,0,0,1
10577000,0,0,0
10578000,0,0,1
10579000,0,0,1
10580000,0,1,0
10581000,0,0,3
10582000,0,0,1
10583000,0,0,0
10584000,0,0,1
10585000,0,-1,0
10586000,0,0,0
10587000,-1,-1,0
10588000,0,0,0
10589000,-1,1,0
10590000,0,0,0
10591000,1,1,0
10592000,0,0,0
10593000,0,0,0
10594000,0,0,0
10595000,0,0,1
10596000,0,0,0
10597000,0,1,0
10598000,0,0,0
10599000,0,0,0
10600000,0,1,0
10601000,1,0,0
10602000,0,0,0
10603000,0,0,0
10604000,0,0,1
10605000,0,0,0
10606000,0,1,0
10607000,0,0,1
10608000,-1,0,0
10609000,0,0,0
10610000,0,0,1
10611000,1,1,0
10612000,0,0,0
10613000,1,0,0
10614000,0,0,1
10615000,0,1,0
10616000,1,0,0
10617000,0,0,0
10618000,0,0,0
10619000,0,1,0
10620000,1,0,0
10621000,0,1,0
10622000,0,0,0
10623000,0,1,0
10624000,0,0,0
10625000,0,0,0
10626000,0,0,0
10627000,0,0,1
10628000,0,0,0
10629000,0,1,1
10630000,0,-1,1
10631000,0,1,1
10632000,0,0,0
10633000,0,0,0
10634000,1,0,0
10635000,0,0,0
10636000,0,-1,1
10637000,0,1,1
10638000,0,1,1
10639000,0,0,0
10640000,0,0,0
10641000,0,0,0
10642000,-1,-1,1
10643000,0,0,1
10644000,0,0,0
10645000,0,1,0
10646000,1,0,0
10647000,0,1,1
10648000,-1,1,0
10649000,0,0,0
10650000,0,0,1
10651000,0,1,-1
10652000,0,0,0
10653000,-1,1,0
10654000,0,0,0
10655000,0,1,-1
10656000,1,0,0
10657000,0,0,1
10658000,0,0,1
10659000,0,0,0
10660000,0,0,0
10661000,0,0,3
10662000,0,1,1
10663000,0,0,0
10664000,0,0,1
10665000,0,3,1
10666000,0,1,1
10667000,0,0,0
10668000,0,1,0
10669000,0,0,1
10670000,0,0,1
10671000,1,0,0
10672000,0,0,1
10673000,0,0,0
10674000,0,0,0
10675000,-1,0,0
10676000,0,0,1
10677000,0,0,1
10678000,0,1,0
10679000,0,0,0
10680000,0,0,1
10681000,0,-1,0
10682000,1,0,0
10683000,0,1,0
10684000,0,0,0
10685000,-1,0,-1
10686000,0,1,0
10687000,-1,1,0
10688000,0,0,0
10689000,0,0,0
10690000,0,0,0
10691000,0,1,0
10692000,0,0,0
10693000,0,0,0
10694000,0,1,1
10695000,1,0,0
10696000,0,0,0
10697000,0,0,1
10698000,0,0,0
10699000,0,0,1
10700000,0,0,1
10701000,0,1,0
10702000,0,0,0
10703000,0,0,0
10704000,0,0,3
10705000,0,0,1
10706000,0,0,0
10707000,0,0,0
10708000,0,1,0
10709000,0,0,1
10710000,0,1,0
10711000,0,0,0
10712000,0,1,1
10713000,0,1,0
10714000,0,0,0
10715000,0,0,0
10716000,0,0,0
10717000,0,1,1
10718000,0,0,0
10719000,0,1,-1
10720000,0,0,0
10721000,0,0,0
10722000,0,0,1
10723000,0,0,0
10724000,0,1,0
10725000,-1,0,1
10726000,0,1,1
10727000,0,0,0
10728000,0,0,1
10729000,0,0,0
10730000,0,0,0
10731000,0,1,0
10732000,0,0,1
10733000,0,0,1
10734000,0,0,1
10735000,0,0,0
10736000,0,0,0
10737000,0,1,0
10738000,0,0,1
10739000,0,1,0
10740000,0,0,1
10741000,0,0,1
10742000,0,0,0
10743000,0,0,0
10744000,0,-1,0
10745000,0,0,0
10746000,0,0,0
10747000,0,0,0
10748000,0,0,0
10749000,1,0,1
10750000,0,0,0
10751000,0,0,1
10752000,0,0,0
10753000,0,0,0
10754000,0,1,0
10755000,0,0,0
10756000,0,1,0
10757000,0,0,0
10758000,0,0,0
10759000,0,0,0
10760000,0,0,-1
10761000,0,0,0
10762000,0,0,0
10763000,0,0,0
10764000,0,0,0
10765000,0,0,1
10766000,0,0,0
10767000,0,0,0
10768000,0,0,0
10769000,0,0,0
10770000,0,1,1
10771000,0,1,1
10772000,-1,1,1
10773000,0,0,0
10774000,-3,0,0
10775000,0,1,0
10776000,0,0,0
10777000,0,1,0
10778000,0,0,0
10779000,0,0,0
10780000,1,0,0
10781000,0,0,0
10782000,0,1,0
10783000,1,0,0
10784000,0,1,0
10785000,1,0,0
10786000,0,0,0
10787000,0,0,0
10788000,0,0,0
10789000,1,0,0
10790000,0,-1,1
10791000,0,-1,1
10792000,0,0,0
10793000,0,0,1
10794000,0,1,0
10795000,0,1,0
10796000,0,0,0
10797000,0,0,1
10798000,0,0,0
10799000,0,0,0
10800000,0,1,1
10801000,0,0,1
10802000,0,0,0
10803000,0,1,0
10804000,0,0,0
10805000,0,0,0
10806000,0,0,0
10807000,0,0,0
10808000,0,0,0
10809000,0,1,0
10810000,1,1,1
10811000,0,0,0
10812000,0,3,0
10813000,0,0,0
10814000,0,1,0
10815000,0,1,0
10816000,0,3,0
10817000,0,0,1
10818000,0,1,1
10819000,0,0,0
10820000,0,0,0
10821000,0,0,0
10822000,0,0,0
10823000,0,1,0
10824000,0,1,1
10825000,0,0,0
10826000,1,0,0
10827000,0,1,1
10828000,0,0,1
10829000,0,1,0
10830000,0,0,0
10831000,0,1,0
10832000,0,0,0
10833000,0,0,0
10834000,1,0,3
10835000,0,0,0
10836000,0,1,1
10837000,0,1,0
10838000,0,0,0
10839000,0,0,1
10840000,0,0,0
10841000,0,0,1
10842000,0,0,0
10843000,0,0,1
10844000,0,0,0
10845000,0,1,1
10846000,0,0,0
10847000,0,0,0
10848000,0,-1,1
10849000,0,0,0
10850000,0,0,1
10851000,0,0,1
10852000,0,0,0
10853000,0,0,0
10854000,1,0,0
10855000,0,0,0
10856000,0,0,0
10857000,0,0,0
10858000,0,0,0
10859000,0,0,0
10860000,-1,0,0
10861000,1,3,-1
10862000,1,1,1
10863000,0,0,0
10864000,0,0,0
10865000,-1,0,0
10866000,1,0,0
10867000,0,1,0
10868000,0,0,0
10869000,0,0,0
10870000,0,1,0
10871000,0,1,0
10872000,0,1,0
10873000,0,1,0
10874000,0,0,0
10875000,0,0,0
10876000,1,0,0
10877000,-1,0,0
10878000,0,0,0
10879000,0,0,0
10880000,0,1,0
10881000,0,0,0
10882000,0,0,0
10883000,0,0,0
10884000,0,0,0
10885000,0,1,0
10886000,0,0,0
10887000,0,3,1
10888000,0,1,0
10889000,0,0,0
10890000,0,1,0
10891000,0,1,0
10892000,0,0,0
10893000,0,1,0
10894000,0,1,3
10895000,0,0,0
10896000,0,0,0
10897000,0,1,0
10898000,0,1,0
10899000,0,1,0
10900000,0,0,0
10901000,0,0,1
10902000,0,0,0
10903000,0,0,0
10904000,-1,0,0
10905000,0,0,0
10906000,0,1,1
10907000,0,0,0
10908000,0,0,0
10909000,0,0,0
10910000,0,0,0
10911000,0,0,0
10912000,0,1,1
10913000,0,1,1
10914000,0,1,0
10915000,0,1,0
10916000,0,1,1
10917000,0,1,0
10918000,0,0,0
10919000,0,0,0
10920000,0,0,0
10921000,0,0,0
10922000,0,0,0
10923000,0,1,1
10924000,0,1,0
10925000,0,1,0
10926000,0,0,1
10927000,0,0,0
10928000,0,1,1
10929000,0,0,1
10930000,1,0,1
10931000,0,0,1
10932000,0,0,0
10933000,1,0,0
10934000,0,0,0
10935000,0,0,1
10936000,0,1,0
10937000,0,0,0
10938000,0,0,1
10939000,1,0,1
10940000,-1,1,0
10941000,0,0,0
10942000,0,0,1
10943000,-1,0,0
10944000,0,1,1
10945000,0,1,0
10946000,0,1,0
10947000,0,0,0
10948000,0,1,0
10949000,0,0,0
10950000,0,0,0
10951000,1,1,0
10952000,0,0,0
10953000,0,0,1
10954000,0,0,0
